,Author,cm_tot,cm_min,cm_max,cm_avg,rd_tot,rd_min,rd_max,rd_avg,f_count,correct_author,grouping
6884,marko-bekhta,1.9591616713438356,-0.43168653252362993,0.14527061449477546,0.15162259021387336,1.7882073289859484,-1.1436986045830342,0.2877537263625124,-0.241633760871027,1.5567865335123556,1,765
6885,Emmanuel Bernard,1.2760827313798166,0.6361377757884468,-0.23321693470537228,0.24048493205573906,0.7205472875749027,-0.7487590398153752,-0.10792972245791695,-0.7639679301912646,1.0787682300422272,0,766
6886,Kevin Pollet,-0.27747488392883807,-1.060548459697985,0.29695361363690265,-1.0392789614038347,-0.06958397786021757,-0.22112963128593532,-0.05902990393165174,-0.6430493116707875,-0.11627752863309404,0,766
6887,kevin pollet,-0.7710493904880283,-0.35215888802148687,-0.8226869619460373,-0.6933986869014933,-0.7505459720397246,1.5567750577307502,-1.0832738199586955,-0.206671611625367,-0.7270786941782582,0,766
6888,Victor Rezende dos Santos,-0.7551025816299771,-0.7450286949665939,-0.994270815503464,-1.2357612439422208,-0.6493276001633776,0.1312236490337768,-0.34015076165230645,-0.038348283490419174,-0.8067484114232797,0,766
6889,Khalid Alqinyah,0.43719420756385596,0.9591253712331941,0.6095686537048652,1.738345559931553,0.01466805360339287,0.4706154754989237,-0.2825360725102752,0.1355953624081576,1.397447099022313,0,766
6890,stawny,-0.6266967881955577,0.9591253712331941,-1.0423879172714567,0.01714992519458115,-0.7088401312353227,0.22120677608001665,-1.5484013839580588,-0.876487352539901,-0.9660878459133224,0,766
6891,Yoann Rodière,-0.7239872637956716,-0.9518770202575255,-1.1705305125033831,-0.8173676383333252,-0.7030706223086819,0.06910741588358814,-0.5340808994762143,-0.5697837505902906,-0.6474089769332368,0,766
6892,marko.bekhta,-0.7958860428767931,-0.7082575279878238,0.4747484890640181,-0.14811002140415136,-0.8322432032304408,-0.8525330244817706,-0.32261646972052627,-0.7930651020215779,-0.8333049838382868,0,766
6893,marko-bekhta,1.7546078015977946,-0.9324882906601111,0.762387863937995,-0.05915450674144849,1.3619230826786073,-0.48029481499853216,-0.10792972245791695,-0.6919186925883632,1.636456250757377,1,766
6894,Emmanuel Bernard,1.7949513345538206,1.3110246356796589,0.4106009717558416,0.9647816476277199,1.1984417861400138,-0.548199257150454,0.44892824926003533,-0.08227092348702034,1.0787682300422272,0,767
6895,Kevin Pollet,-0.26522926511656336,-0.6738959713138397,0.9425748567855079,-1.004496695008139,0.36955149576498036,-0.11458324512655807,0.07836504684531176,0.6315564994223264,-0.11627752863309404,0,767
6896,kevin pollet,-0.7289320598888316,0.3222452514702783,-0.17623848022545552,0.03067408708588187,-0.8221620188658447,-0.5089824498907457,-0.8937643170225942,-1.4648202645169144,-0.7270786941782582,0,767
6897,Victor Rezende dos Santos,-0.6939931268774132,-0.12240355582226871,-0.3496451661958371,-0.5474491635027987,-0.6448338793721403,-0.20880221051419334,1.1995107844025483,0.013374668133657893,-0.8067484114232797,0,767
6898,Khalid Alqinyah,0.6497393076880954,1.6323094110243337,1.2544454542535302,2.4615396116841066,-0.3807860369759328,-0.21096996078330948,-0.8956704617506983,-1.239396261685332,1.397447099022313,0,767
6899,stawny,-0.558168795789316,1.6323094110243337,-0.3985690517627034,0.7392232412086381,-0.7027516418905784,0.12919569989717855,-1.039265078772922,-0.8109297489437484,-0.9660878459133224,0,767
6900,Yoann Rodière,-0.7286988464420951,-0.5975938873585581,-0.5249390865700421,-0.8723323258371696,-0.7294510524472402,0.3626532062373756,-1.0104096645147767,-0.884268112553848,-0.6474089769332368,0,767
6901,marko.bekhta,-0.7920497879903137,-0.3136177542161301,1.1203402253387564,-0.04368581352406443,-0.8499800700866389,0.046458041703834295,-1.8626218819602995,-1.2864329835717425,-0.8333049838382868,0,767
6902,marko-bekhta,1.9349821262699813,-0.7745647810697034,1.408064582035735,0.12670742081282169,1.2714773025731094,-1.1196679049505551,-0.4438271894332849,-0.7874567573226654,1.636456250757377,1,767
6903,Emmanuel Bernard,1.7638471213946856,1.2705497030936532,0.3720719786266674,0.9213627949667608,1.1085189466344392,-0.518095360356554,0.3415156834847644,-0.21054218567847224,1.0787682300422272,0,768
6904,Kevin Pollet,-0.2681445366870217,-0.6951826018623604,0.9038987865801361,-1.0127771873159588,0.3202437225621402,-0.0404029364188814,-0.02907236911937815,0.4884389923405752,-0.11627752863309404,0,768
6905,kevin pollet,-0.7314538384003844,0.2818744869578265,-0.21495678101466625,-0.012679827710338201,-0.821134564662429,-0.3206205470710409,-1.083715894400374,-1.446769978593231,-0.7270786941782582,0,768
6906,Victor Rezende dos Santos,-0.6976179821659455,-0.15792958594487813,-0.3883142329329996,-0.588278061339379,-0.6557777897625138,-0.020691277249485253,1.0920952757155613,-0.11259028919152732,-0.8067484114232797,0,768
6907,Khalid Alqinyah,0.6369934734736242,1.5920230748616195,1.2157678228742783,2.4181713501568254,-0.3629080304859965,0.07068090791683418,-1.0030237229870238,-1.1772345347876794,1.397447099022313,0,768
6908,stawny,-0.5622698165733062,1.5920230748616195,-0.43709804489187803,0.696011152650962,-0.7183596937455553,0.09289749897907591,-1.2294340109342516,-0.9789889206823056,-0.9660878459133224,0,768
6909,Yoann Rodière,-0.727566407500453,-0.5701309404253365,-0.5636070620381796,-0.8591214459236447,-0.7351952956558727,0.2508031573518149,-1.117735704079324,-0.9527459444520427,-0.6474089769332368,0,768
6910,marko.bekhta,-0.7927266065564826,-0.35390409037884396,1.0816722498706188,-0.062109053048583746,-0.8552359560935983,0.15198518447812023,-1.7553076684671707,-1.4326304696298078,-0.8333049838382868,0,768
6911,marko-bekhta,1.9235729300222537,-0.77831610257146,1.369386950656483,0.11495111785616129,1.1644774733622312,-0.9386045706238428,-0.5562975431633869,-0.9004808983913243,1.636456250757377,1,768
6912,Emmanuel Bernard,1.8223961687287256,1.346740233617669,0.44459007152614294,1.0030923165151835,1.2202950264814083,-0.5080255668736238,0.4641737421035532,-0.051098167633484896,1.0787682300422272,0,769
