,Author,cm_tot,cm_min,cm_max,cm_avg,rd_tot,rd_min,rd_max,rd_avg,f_count,correct_author,grouping
410,adrobisch,-1.0001173625034343,-0.44721489882656634,-1.0000010399546224,-1.0000010765977363,-0.4484117680972849,2.573139975451627,-0.03933422624778287,1.9794561658921197,-0.4642254138759092,0,69
411,rbrodt,0.9999999947679347,-0.44721297408773036,0.9999999999997502,0.9999999999997959,-0.41250595761283126,1.5251343578012906,0.8688333147642561,2.179732858707641,-0.445623965698693,0,69
412,Flavio Donzé,-0.9997082426780911,-0.44721142549032333,-0.9999982026036234,-0.9999996714238901,-0.34982442928459717,0.8078732684642217,0.6955093630532201,1.9259210681910024,-0.4195819382505903,0,69
413,Paul Leacu,-1.0000828312822123,-0.4472103749941973,-0.9999999853440282,-0.9999988216544023,-0.44268339579121746,2.4643349137483206,0.4987615122317383,2.3832135405763464,-0.445623965698693,0,69
414,Bob Brodt,0.9999999947679347,-0.44721731532246406,0.9999999999997502,0.9999999999997959,2.7779750533857643,-1.429078055000025,2.316543066869469,0.8758968349616204,2.2367048614558858,1,70
415,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45070386366160503,0.16690511270578237,0.15436394297030323,0.786890818940048,-0.46050512424046597,0,70
416,adrobisch,-1.0001173625034343,-0.44721489882656634,-1.0000010399546224,-1.0000010765977363,-0.44895786874460236,1.8259342160269674,-0.167628600122994,1.4890074768713764,-0.4642254138759092,0,70
417,rbrodt,0.9999999947679347,-0.44721297408773036,0.9999999999997502,0.9999999999997959,-0.4160894174510776,0.7740476222192196,0.5819959260271302,1.6921151239771925,-0.445623965698693,0,70
418,Flavio Donzé,-0.9997082426780911,-0.44721142549032333,-0.9999982026036234,-0.9999996714238901,-0.3609994352599971,0.05692734093914366,0.42253032885586644,1.3424219503622004,-0.4195819382505903,0,70
419,Paul Leacu,-1.0000828312822123,-0.4472103749941973,-0.9999999853440282,-0.9999988216544023,-0.4433834797492618,3.152382063044325,0.20208499269351254,2.0339136032093696,-0.445623965698693,0,70
420,Bob Brodt,0.9999999947679347,-0.44721731532246406,0.9999999999997502,0.9999999999997959,2.7732043273347955,-1.429078055000025,2.347207369016571,0.8693754476233294,2.2367048614558858,1,71
421,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45073115191121954,0.16481844820890476,0.14714324540354584,0.7562566164472865,-0.46050512424046597,0,71
422,adrobisch,-1.0001173625034343,-0.44721489882656634,-1.0000010399546224,-1.0000010765977363,-0.44900952671045885,1.7920940613531948,-0.21220612559732402,1.4426138647116815,-0.4642254138759092,0,71
423,rbrodt,0.9999999947679347,-0.44721297408773036,0.9999999999997502,0.9999999999997959,-0.4163331699853939,0.7487554945570543,0.5641197173914847,1.6589466041714036,-0.445623965698693,0,71
424,Flavio Donzé,-0.9997082426780911,-0.44721142549032333,-0.9999982026036234,-0.9999996714238901,-0.36135668300645457,0.08308078768504693,0.4398050686108556,1.323768381374125,-0.4195819382505903,0,71
425,Paul Leacu,-1.0000828312822123,-0.4472103749941973,-0.9999999853440282,-0.9999988216544023,-0.4433215441247076,3.189779001175185,0.23824951286197207,2.0648157679125756,-0.445623965698693,0,71
426,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.678774819195387,-1.2960876822554444,2.282666621029234,0.740294173167199,2.2367048614558858,1,72
427,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4509085921500033,0.18295494983564028,0.027448846746333917,0.5570595157879517,-0.46050512424046597,0,72
428,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4491126377046318,1.535729092473545,-0.12825820140459812,1.3500106931825295,-0.4642254138759092,0,72
429,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4177879526698278,0.34989474362443157,0.5778834302171615,1.4609876848226935,-0.445623965698693,0,72
430,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36692322165302543,-0.20353060821057625,0.5598315984547244,1.0331134683669967,-0.4195819382505903,0,72
431,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44359262888439893,3.2713160185346584,0.10742589375072027,1.9295607195811504,-0.445623965698693,0,72
432,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.8676961558162444,-1.4208020754798383,2.4200725957770826,0.998541911437499,2.2367048614558858,1,73
433,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45056722769066915,0.5944995108300374,0.2262202106514434,0.9402804302410175,-0.46050512424046597,0,73
434,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4486887627563952,1.7604473386079105,0.05423906900403314,1.730689444787287,-0.4642254138759092,0,73
435,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41513954663808805,0.716793806009049,0.7707486457387656,1.821368380612875,-0.445623965698693,0,73
436,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36097339234320835,0.0007376867971293197,0.5202310477871875,1.3437817723618808,-0.4195819382505903,0,73
437,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44326047458592366,3.2434231722613425,0.1547101946456426,2.095285807723046,-0.445623965698693,0,73
438,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.887405187305944,-1.456492729048967,2.390415830402191,1.0254833511750612,2.2367048614558858,1,74
439,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45048279239893024,0.42945809968979093,0.2837597856068918,1.0350687681231028,-0.46050512424046597,0,74
440,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.44878260691118493,2.1831139958899755,-0.20009010382426923,1.6464087487013457,-0.4642254138759092,0,74
441,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4143675593552142,1.1352984732732494,0.6754498807013736,1.9264162134636813,-0.445623965698693,0,74
442,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3558460885435358,0.4143492631426004,0.5169131461555492,1.6115021879513831,-0.4195819382505903,0,74
443,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4432242906347563,2.813784698442016,0.28948801647764827,2.113339430765233,-0.445623965698693,0,74
444,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.7422363749784453,-1.415011528729348,2.5120827994398476,0.8270435236705717,2.2367048614558858,1,75
445,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45077857565532764,0.3976414364776569,0.12506247131978968,0.7030180027399499,-0.46050512424046597,0,75
446,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4489111472016962,1.0313454056460833,0.08612223640079472,1.5309677264698651,-0.4642254138759092,0,75
447,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41822956370892905,-0.007589476973605928,0.753393755216266,1.4008956552650569,-0.445623965698693,0,75
448,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3697224464109409,-0.3617197285428984,0.7742685850666218,0.8869529042971661,-0.4195819382505903,0,75
449,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4432230146370562,2.991598222899755,0.26530131066741014,2.1139760771440366,-0.445623965698693,0,75
450,Bob Brodt,0.9999999947679347,-0.447217728177584,0.9999999999997502,0.9999999999997959,2.721393486287782,-1.387237045291574,2.3194725002440286,0.7985521475260914,2.2367048614558858,1,76
451,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45079560385314305,0.3376508394385088,0.10247177903535774,0.6839018898586672,-0.46050512424046597,0,76
452,adrobisch,-1.0001183472637964,-0.44721511040455253,-1.00000119944722,-1.0000012735369568,-0.449030060277949,1.4569981627706576,-0.08104247552019345,1.4241728295180653,-0.4642254138759092,0,76
453,rbrodt,0.9999999947679347,-0.4472134821537215,0.9999999999997502,0.9999999999997959,-0.417207563008302,0.40928640023795704,0.6843307580130993,1.539963954904935,-0.445623965698693,0,76
454,Flavio Donzé,-0.9997283202194561,-0.4472118356738676,-0.9999983646100091,-0.9999999048684394,-0.3656375081249954,-0.26038082155632847,0.5846730603592452,1.1002465608268617,-0.4195819382505903,0,76
455,Paul Leacu,-1.0000848877109454,-0.4472106553179936,-1.000000216321834,-0.9999990501315738,-0.4434352000185798,3.3681863703982406,0.13959940296878012,2.0081082885384864,-0.445623965698693,0,76
456,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.741487445351807,-1.415011528729348,2.509092966126762,0.8260197675101447,2.2367048614558858,1,77
457,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45081526141472156,0.43209336342480553,0.08453956989524541,0.6618340133763359,-0.46050512424046597,0,77
458,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.44894852605321356,1.0449256207210327,0.0854055836671355,1.4973980744032882,-0.4642254138759092,0,77
459,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41828211750936944,0.006587770014999382,0.758498624893964,1.3937444197890225,-0.445623965698693,0,77
460,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36947268422970253,-0.25558390732308117,0.7742154034675103,0.8999941512316539,-0.4195819382505903,0,77
461,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.443176561664329,3.144226720171247,0.2775932002694114,2.1371533264977187,-0.445623965698693,0,77
462,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.8678362411303806,-1.4131427793940772,2.599027978682154,0.9987334023309337,2.2367048614558858,1,78
463,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45042954970900034,0.7567756176432545,0.3384939149607248,1.0948398185794461,-0.46050512424046597,0,78
464,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4486118382832925,0.8452921867162019,0.23363280762614747,1.799774708048177,-0.4642254138759092,0,78
465,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41687265539341406,-0.16169192683632538,0.9167132950542897,1.5855363625464662,-0.445623965698693,0,78
466,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36960463841452973,-0.33270659951491655,0.8547237435602151,0.8931042085676407,-0.4195819382505903,0,78
467,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44287362009872566,3.206963553069904,0.31501171233260006,2.2883030117250325,-0.445623965698693,0,78
468,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.82673112549248,-1.4045635708146333,2.401524593722531,0.9425443908899992,2.2367048614558858,1,79
469,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4506425457127582,0.41163553308542733,0.17622275971183832,0.8557272774141637,-0.46050512424046597,0,79
470,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4487533431756999,1.686315633970205,0.0230054497967755,1.6726902789924938,-0.4642254138759092,0,79
471,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4157027054257682,0.6373756214417328,0.7415674739081066,1.744736794174745,-0.445623965698693,0,79
472,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36231369227275356,-0.009155423987927281,0.48302278439351143,1.2737984696023836,-0.4195819382505903,0,79
473,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44330030708870993,3.301847248658849,0.1431569344519141,2.0754117760892967,-0.445623965698693,0,79
474,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,3.125951337590315,-1.2441115982550441,2.56896847192034,1.3515661795410934,2.2367048614558858,1,80
475,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45014857169147404,0.8639060052406483,0.46856826430146553,1.4102699984747304,-0.46050512424046597,0,80
476,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4483295548457376,2.5566383034441835,0.04041159176865773,2.053291239407599,-0.4642254138759092,0,80
477,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41176838831745394,1.5014204134445657,0.9085463109669261,2.2800972789196554,-0.445623965698693,0,80
478,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.34953628406104376,0.7775798854891531,0.6812212229280368,1.9409664725621607,-0.4195819382505903,0,80
479,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44270103211689193,2.622943676894714,0.40521328311116245,2.374414071051721,-0.445623965698693,0,80
480,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.90406237907341,-1.464489039049814,2.4077556859630587,1.0482530508650316,2.2367048614558858,1,81
481,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4504596790634781,0.5360819491482797,0.30081488628861397,1.0610161487183025,-0.46050512424046597,0,81
482,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.44872815830106194,2.1144456321614196,-0.09332946678913356,1.6953086164913158,-0.4642254138759092,0,81
483,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4142970177511965,1.0593167877387013,0.7688518667452651,1.9360151314669563,-0.445623965698693,0,81
484,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3566190001557451,0.3358630277904031,0.4926920734954532,1.5711448722706056,-0.4195819382505903,0,81
485,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44322913656142837,2.8768511060696587,0.2321006850655419,2.1109216037838174,-0.445623965698693,0,81
486,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,3.048755170712749,-1.2786945312341882,2.537027119523521,1.2460421775630937,2.2367048614558858,1,82
487,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4501948429419578,0.7911906527004168,0.4441244565136247,1.3583251915728836,-0.46050512424046597,0,82
488,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.448414376310022,2.4658131022815932,-0.0402452221575775,1.9771137505811351,-0.4642254138759092,0,82
489,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41264552990721204,1.4098444314879177,0.8702924808603275,2.1607406196177172,-0.445623965698693,0,82
490,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3511694556203316,0.688174298480378,0.6612521557555838,1.85569097774763,-0.4195819382505903,0,82
491,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4428164889315354,2.5324136332723,0.40482162548037515,2.3168080401462134,-0.445623965698693,0,82
492,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,3.0493925842417604,-1.3180145181431944,2.524316549159784,1.246913495780284,2.2367048614558858,1,83
493,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4502277199869234,0.7327322418369554,0.4192583334814071,1.3214169227367025,-0.46050512424046597,0,83
494,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4484418087606268,2.49919941893597,-0.06377937439841094,1.9524768828136043,-0.4642254138759092,0,83
495,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4124846430060121,1.4437621332362758,0.8393061426704344,2.1826332345351838,-0.445623965698693,0,83
496,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.35090121915667305,0.7194660825030433,0.653155964721928,1.8696968530249103,-0.4195819382505903,0,83
497,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44286313497726537,2.518400733080965,0.37949473160763564,2.2935344589354507,-0.445623965698693,0,83
498,Bob Brodt,0.9999999947679347,-0.44721723691395454,0.9999999999997502,0.9999999999997959,2.8232474046238165,-1.5946527033896691,2.50906717104681,0.937782286983733,2.2367048614558858,1,84
499,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4505598052402542,0.6287043181559125,0.23050872103455022,0.9486129855429846,-0.46050512424046597,0,84
500,adrobisch,-1.000116572953422,-0.4472146569071205,-1.0000008547426578,-1.000000918698038,-0.44866700775175333,1.0386699810454576,0.14933434968712553,1.750227443064041,-0.4642254138759092,0,84
501,rbrodt,0.9999999947679347,-0.44721293375639753,0.9999999999997502,0.9999999999997959,-0.4170775988243197,-0.10274944577624334,0.813573254107197,1.5576487745624958,-0.445623965698693,0,84
502,Flavio Donzé,-0.9996954703537397,-0.44721138515863157,-0.9999981999096147,-0.9999995229181818,-0.36926096292237215,-0.4155613651468044,0.7805557397170565,0.9110491069359076,-0.4195819382505903,0,84
503,Paul Leacu,-1.0000812984199832,-0.4472101327669944,-0.9999998217836603,-0.9999986513474908,-0.4430736058571147,3.2801375366528007,0.2324800457115478,2.188522103911227,-0.445623965698693,0,84
504,Bob Brodt,0.9999999947679347,-0.44721723691395454,0.9999999999997502,0.9999999999997959,2.8232474046238165,-1.5946527033896691,2.50906717104681,0.937782286983733,2.2367048614558858,1,85
505,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4505598052402542,0.6287043181559125,0.23050872103455022,0.9486129855429846,-0.46050512424046597,0,85
506,adrobisch,-1.000116572953422,-0.4472146569071205,-1.0000008547426578,-1.000000918698038,-0.44866700775175333,1.0386699810454576,0.14933434968712553,1.750227443064041,-0.4642254138759092,0,85
507,rbrodt,0.9999999947679347,-0.44721293375639753,0.9999999999997502,0.9999999999997959,-0.4170775988243197,-0.10274944577624334,0.813573254107197,1.5576487745624958,-0.445623965698693,0,85
508,Flavio Donzé,-0.9996954703537397,-0.44721138515863157,-0.9999981999096147,-0.9999995229181818,-0.36926096292237215,-0.4155613651468044,0.7805557397170565,0.9110491069359076,-0.4195819382505903,0,85
509,Paul Leacu,-1.0000812984199832,-0.4472101327669944,-0.9999998217836603,-0.9999986513474908,-0.4430736058571147,3.2801375366528007,0.2324800457115478,2.188522103911227,-0.445623965698693,0,85
510,Bob Brodt,0.9999999947679347,-0.44721723691395454,0.9999999999997502,0.9999999999997959,2.9402970134790585,-1.4161746431453974,2.6615903273026946,1.0977843137159127,2.2367048614558858,1,86
511,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45036037432959697,0.8568865057581077,0.3531508429855605,1.17249714765322,-0.46050512424046597,0,86
512,adrobisch,-1.000116572953422,-0.4472146569071205,-1.0000008547426578,-1.000000918698038,-0.4485371235769739,0.7004441990569175,0.2620108858841392,1.866875397169339,-0.4642254138759092,0,86
513,rbrodt,0.9999999947679347,-0.44721293375639753,0.9999999999997502,0.9999999999997959,-0.4163313192426517,-0.3417603692307518,0.9251458648489705,1.6591984431829248,-0.445623965698693,0,86
514,Flavio Donzé,-0.9996954703537397,-0.44721138515863157,-0.9999981999096147,-0.9999995229181818,-0.36894398253489474,-0.13395129354148846,0.9230913978255602,0.9276001295366325,-0.4195819382505903,0,86
515,Paul Leacu,-1.0000812984199832,-0.4472101327669944,-0.9999998217836603,-0.9999986513474908,-0.4426357913394157,3.1098500072336663,0.36692556587777564,2.4069653089773837,-0.445623965698693,0,86
516,Bob Brodt,0.9999999947679347,-0.44721723691395454,0.9999999999997502,0.9999999999997959,2.883403009838,-1.4126752643782574,2.528363024810049,1.0200125383079721,2.2367048614558858,1,87
517,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4504570922387988,0.7404618404679973,0.2805058475326613,1.06392015729922,-0.46050512424046597,0,87
518,adrobisch,-1.000116572953422,-0.4472146569071205,-1.0000008547426578,-1.000000918698038,-0.44854854707014746,1.119198218887411,0.20540939178500076,1.856616047947623,-0.4642254138759092,0,87
519,rbrodt,0.9999999947679347,-0.44721293375639753,0.9999999999997502,0.9999999999997959,-0.4161296202804038,0.07684716848694918,0.8669799607736272,1.6866445415092144,-0.445623965698693,0,87
520,Flavio Donzé,-0.9996954703537397,-0.44721138515863157,-0.9999981999096147,-0.9999995229181818,-0.3668595553504497,-0.24225608553916797,0.7696528148549919,1.036437782597355,-0.4195819382505903,0,87
521,Paul Leacu,-1.0000812984199832,-0.4472101327669944,-0.9999998217836603,-0.9999986513474908,-0.44297276751582443,3.405697578814243,0.25283513667311247,2.2388343927333567,-0.445623965698693,0,87
522,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.874908209972241,-1.362488343559532,2.679026002388717,1.0084004944190743,2.2367048614558858,1,88
523,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4504450557582265,0.7553151466431784,0.33615398285814235,1.0774324927682373,-0.46050512424046597,0,88
524,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.448644296561621,0.655967071048576,0.2492117114708512,1.7706241839967494,-0.4642254138759092,0,88
525,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41725598817041165,-0.36931361139412966,0.9165695968634217,1.5333745220892367,-0.445623965698693,0,88
526,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3710397766288037,-0.30022778419239016,0.9388854285069945,0.8181689571830167,-0.4195819382505903,0,88
527,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4427376482618692,3.1517674473719177,0.365424333226371,2.3561448092007895,-0.445623965698693,0,88
528,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.8622750822172147,-1.4003451570381507,2.529626537605266,0.9911315256071397,2.2367048614558858,1,89
529,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4504638257556234,0.7087156990247612,0.3155501046998194,1.0563610092846951,-0.46050512424046597,0,89
530,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.44861395674480636,1.148685911501835,0.17724581358485753,1.7978721344523554,-0.4642254138759092,0,89
531,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4162134778898453,0.11432445898537111,0.8729061628647206,1.6752336538750514,-0.445623965698693,0,89
532,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3669338443634519,-0.2897567026515424,0.7200328712964347,1.0325588071725047,-0.4195819382505903,0,89
533,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4429922852685276,3.4776005144275124,0.2759071056325071,2.229096203879833,-0.445623965698693,0,89
534,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.890690825611987,-1.4550332161580513,2.490865763751467,1.029974684321903,2.2367048614558858,1,90
535,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.450522060902541,0.5665039781385228,0.2627178807830569,0.9909853509675723,-0.46050512424046597,0,90
536,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4486255199536341,1.627294603402593,0.10412828864481373,1.7874873077024016,-0.4642254138759092,0,90
537,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.4150607241162352,0.5818257671104379,0.8135523573102481,1.8320941208992398,-0.445623965698693,0,90
538,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36221805609555735,0.030989126103787002,0.5539070496616609,1.278792079910005,-0.4195819382505903,0,90
539,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4430983121958379,3.364221050014969,0.18690661074036177,2.1761951215979654,-0.445623965698693,0,90
540,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.8163978397452674,-1.3760045609742555,2.5715534923742656,0.9284192120147635,2.2367048614558858,1,91
541,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.4505740165419268,0.5898269600593581,0.2646162019502561,0.9326591629534804,-0.46050512424046597,0,91
542,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.44872966601083575,0.9005579391712089,0.16014948723640052,1.6939545542216314,-0.4642254138759092,0,91
543,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41725605388782944,-0.11119473355416086,0.8421367191416903,1.5333655796202685,-0.445623965698693,0,91
544,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.3698575904397118,-0.42732364099640413,0.8292191857438195,0.8798964050217964,-0.4195819382505903,0,91
545,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.44294931514144686,3.2665848213743227,0.27573300241328047,2.2505357219911857,-0.445623965698693,0,91
546,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.82296311497013,-1.4436491101035687,2.4597998653935242,0.9373936746576286,2.2367048614558858,1,92
547,bfitzpat,0.9999999947679347,2.2360679774964685,0.9999999999997502,0.9999999999997959,-0.45058265357684185,0.5548794465002361,0.23892645402792548,0.9229630966882522,-0.46050512424046597,0,92
548,adrobisch,-1.000116922668724,-0.44721476562147744,-1.0000009357736215,-1.0000009886365344,-0.4486935871047375,1.3023710094095706,0.11790166318322688,1.7263567355486495,-0.4642254138759092,0,92
549,rbrodt,0.9999999947679347,-0.4472129514015144,0.9999999999997502,0.9999999999997959,-0.41621226271388645,0.255788197056539,0.8034976003039004,1.6753990084137016,-0.445623965698693,0,92
550,Flavio Donzé,-0.9997010581650787,-0.4472114027863506,-0.999998201088254,-0.9999995878884924,-0.36609131521581795,-0.2055741216267856,0.6527147756598429,1.0765511786729447,-0.4195819382505903,0,92
551,Paul Leacu,-1.0000819828492338,-0.4472102414812935,-0.999999898078313,-0.9999987273902228,-0.4431233257766302,3.5266997537156084,0.22626327711050764,2.163714843906021,-0.445623965698693,0,92
552,Bob Brodt,0.9999999947679347,-0.4472172712179862,0.9999999999997502,0.9999999999997959,2.4241124133297838,-0.9987456661620199,2.0973425969613215,0.3921810827477485,2.2367048614558858,1,93
